Year,TEMP,O2,NO3
2002,4.55,343.89,7.1
2002,5.06,328.26,7.9
2002,5.61,347.01,10
2002,5.55,343.89,10
2002,5.25,315.75,7.9
2002,6.31,325.13,55
2002,6.17,322,40
2002,5.03,359.52,9.3
2002,5.24,359.52,9.3
2002,5.72,337.64,9.3
2002,5.02,337.64,59.3
2002,5.67,309.5,24.3
2002,-9,309.5,12.1
2002,-9,309.5,11.4
2002,-9,309.5,10.7
2002,3.3,331.38,42.1
2002,3.27,331.38,35
2002,4.07,343.89,10.7
2002,4,343.89,10.7
2002,3.94,340.76,10
2002,2.76,362.65,48.6
2002,2.69,359.52,40
2003,4.11,321.56,8.5
2003,4.09,322.45,8.4
2003,4.09,325.13,8.2
2003,4.03,321.11,8.5
2003,2.07,358.18,8.9
2003,2.06,356.39,8.7
2003,1.99,358.63,8
2003,3.98,338.53,9.1
2003,3.85,315.75,11
2003,3.85,317.09,11.2
2003,3.85,315.31,11.2
2003,3.84,315.31,10.9
2003,2.11,355.5,9.6
2003,2.11,355.5,9.8
2003,2.19,353.71,9.9
2003,2.39,346.57,9.7
2003,3.66,320.22,12
2003,3.54,326.02,11.9
2003,2.16,352.37,9.3
2003,2.14,355.05,9.2
2003,2.18,354.61,9.3
2003,3.54,325.13,10.5
2003,3.68,319.32,11.7
2003,3.76,319.32,10.9
2003,4.23,316.2,10.8
2003,4.02,317.09,10.8
2003,2.85,336.74,12.5
2003,2.88,334.06,11.1
2003,3.09,331.38,13.9
2003,3.25,330.04,11.7
2003,3.43,324.24,11.3
2003,3.58,322,11
2003,3.67,320.22,10.8
2003,3.81,320.22,10.7
2003,4.1,320.22,8
2003,4.3,318.88,8.2
2003,1.46,348.35,24.3
2003,1.46,347.91,25.8
2003,3.26,330.94,16.2
2003,3.37,324.68,13.4
2003,3.45,322.45,13.1
2003,1.66,344.33,19.5
2003,2.45,334.06,16.7
2003,3.09,327.36,15.6
2003,3.54,324.24,10.3
2003,3.81,322.9,8.1
2003,4.12,317.98,6.1
2003,5.05,312.63,6.2
2003,5.05,310.84,6.2
2003,5.05,312.63,6.3
2003,5.05,309.5,5.9
2003,5.05,310.39,6.3
2003,5.05,310.84,6.1
2003,5.06,309.95,5.4
2003,5.04,309.95,6.2
2003,5.04,311.29,5.4
2003,5.11,307.71,5
2003,5.13,310.39,5.5
2003,4.7,322.9,4.9
2003,5.19,311.73,4.2
2003,5.26,313.52,4.8
2003,5.33,309.5,4.5
2003,5.38,311.29,4.4
2003,5.38,312.18,4.5
2003,5.39,311.29,4.4
2003,5.41,309.95,4.3
2003,5.42,314.41,3.9
2003,5.42,308.61,4.2
2003,5.47,309.05,4.2
2003,5.47,307.71,4.2
2003,2.26,345.67,9.1
2003,2.88,342.55,8.9
2003,3.75,334.96,8.8
2003,3.95,328.7,9.1
2003,4.86,307.27,8.5
2003,6.55,286.28,8.6
2003,7.43,275.56,8.9
2003,7.2,278.68,8.9
2003,7.23,276.45,9.4
2003,7.4,271.09,9.7
2003,7.54,268.41,10
2003,7.41,280.92,9.2
2003,7.23,273.77,9.9
2003,6.92,275.11,10.1
2003,7.12,263.05,10.7
2003,7.37,253.23,11.4
2003,7.42,252.78,11.7
2003,7.43,248.31,12
2003,7.35,246.08,11.7
2003,7.07,248.76,12.1
2003,6.83,242.06,12.6
2003,6.82,240.28,12.7
2003,2.86,344.78,9
2003,2.86,344.78,8.8
2003,2.88,338.53,8.6
2003,5.89,328.26,8.4
2003,5.35,309.05,7.9
2003,5.95,304.14,8
2003,6.34,299.67,7.9
2003,7.32,273.77,8.7
2003,7.7,261.71,9.2
2003,7.87,257.69,9.6
2003,7.97,249.21,10.5
2003,7.81,249.65,10.4
2003,7.74,254.12,10.7
2003,7.13,264.39,10.6
2003,7.28,257.25,11.7
2003,7.46,246.53,11.8
2003,7.47,246.08,10.7
2003,7.42,246.53,12.4
2003,7.29,251.44,11.7
2003,7.24,250.1,10.3
2003,6.66,243.4,12.7
2003,6.4,231.79,12.9
2003,2.44,342.1,10
2003,2.47,341.66,10.1
2003,2.64,340.76,10.3
2003,3.91,330.04,9
2003,6.07,288.06,7.7
2003,7.13,282.7,8
2003,7.32,272.43,8
2003,7.38,277.79,8.7
2003,7.16,260.37,10.3
2003,7.79,248.76,10.7
2003,7.81,246.53,10.9
2003,7.72,256.35,10.5
2003,7.62,244.29,11.3
2003,7.58,242.95,11.5
2003,7.52,242.06,11.8
2003,7.42,246.53,11.8
2003,7.14,252.33,11.4
2003,6.34,276.45,9.7
2003,5.69,309.95,5.2
2003,5.66,307.27,5.2
2003,5.68,307.71,5.3
2003,5.69,308.16,5.3
2003,5.71,307.27,5.4
2003,5.72,306.37,5.4
2003,5.74,305.03,5.6
2003,5.75,307.27,5.6
2003,5.72,307.27,5.6
2003,5.73,306.82,5.7
2003,5.75,306.82,5.8
2003,5.77,307.27,5.7
2003,4.86,315.31,7.7
2003,4.85,315.31,7.8
2003,4.87,313.97,7.7
2003,4.87,312.63,7.7
2003,4.87,313.97,7.8
2003,4.88,313.07,7.7
2003,4.88,313.52,7.7
2003,3.85,322.9,9.9
2003,3.86,322.45,9.8
2003,3.86,322.9,9.8
2003,3.86,321.56,9.7
2003,3.86,324.68,9.7
2003,3.86,317.98,9.7
2003,2.01,345.67,31.4
2003,2.02,345.23,31.6
2003,2.04,343.89,30.8
2003,2.48,340.32,27.9
2003,2.82,337.19,23.5
2003,1.83,355.05,37.7
2003,1.72,352.37,39.4
2003,2.08,342.1,31.6
2003,2.35,342.99,30.6
2003,2.35,343.89,30.7
2003,4.01,324.24,9.6
2003,4.03,319.77,9.5
2003,4.08,321.11,9.5
2003,4.17,320.22,9.2
2003,4.29,321.11,9.6
2003,4.36,315.31,8.9
2003,4.37,317.54,9.2
2003,5.08,312.63,8.6
2003,5.11,311.73,8.6
2003,5.12,316.65,8.7
2003,5.13,312.18,8.6
2003,5.13,316.2,8.4
2003,5.13,312.63,7.9
2003,5.13,312.18,8.7
2003,5.13,312.63,8.6
2003,5.3,315.75,6
2003,5.31,311.29,6.1
2003,5.3,308.61,6.2
2003,5.3,314.86,6.4
2003,5.3,310.84,6.1
2003,5.33,310.84,6.3
2003,5.33,313.07,6.1
2003,5.34,310.39,6.2
2003,5.64,313.52,5.4
2003,5.64,312.18,5.5
2003,5.63,310.39,5.7
2003,5.63,309.95,5.6
2003,5.64,311.73,5.6
2003,5.66,310.39,5.7
2003,5.68,309.05,5.5
2003,5.68,309.05,5.5
2003,5.85,306.82,4.3
2003,5.84,306.37,4.3
2003,5.85,305.48,4.3
2003,5.85,304.59,4.4
2003,5.85,304.14,4.3
2003,5.85,305.48,4.2
2003,5.85,311.29,4.5
2003,5.85,307.27,4.6
2003,5.85,304.14,4.1
2003,5.66,310.84,6
2003,5.66,308.61,6
2003,5.67,308.61,6
2003,5.68,307.71,5.9
2003,5.68,305.93,5.9
2003,5.68,306.37,5.9
2003,5.68,308.16,5.9
2003,5.68,306.82,5.9
2003,5.68,305.93,6
2003,5.51,308.61,9
2003,5.51,307.71,8.9
2003,5.5,308.61,9
2003,5.5,306.37,9
2003,5.52,305.93,9
2003,5.51,302.8,8.8
2003,5.54,306.37,8.9
2003,5.54,306.37,8.9
2003,4.98,313.07,11.8
2003,4.98,313.52,11.8
2003,4.99,311.73,11.9
2003,4.99,313.07,11.8
2003,4.99,316.2,11.8
2003,4.98,313.07,11.9
2003,5.03,312.63,11.5
2003,5.06,313.07,11.7
2003,4.61,315.75,10.7
2003,4.62,316.65,10.7
2003,4.61,316.65,10.6
2003,4.63,318.88,10.6
2003,4.63,315.31,10.6
2003,4.63,316.2,10.7
2003,4.63,317.09,10.7
2003,2.4,339.87,25.1
2003,2.54,339.42,25
2003,2.92,335.85,19.9
2003,3.27,328.7,21.7
2003,3.77,330.04,11.6
2003,4.26,322.45,8.4
2003,4.26,319.32,8.3
2003,1.98,343.44,33.4
2003,2.03,346.12,31.6
2003,2.33,346.12,25
2003,2.79,334.96,28.1
2003,2.8,334.51,28.1
2003,1.79,353.71,42.2
2003,1.83,350.59,41.3
2003,1.85,346.57,41.4
2003,1.91,350.59,44.1
2003,1.97,351.48,46.7
2003,2.15,341.21,39.2
2003,2.13,345.23,42.3
2003,2.15,342.99,39.9
2003,2.41,340.32,39.1
2003,3.02,332.28,29.9
2003,2.94,339.87,29.1
2003,2.94,338.08,28.8
2003,2.93,340.32,23.1
2003,3.32,338.98,18.1
2003,3.33,330.49,24.1
2003,4.68,326.02,12.9
2003,4.69,317.98,12.9
2003,4.7,319.32,12.5
2003,4.71,317.09,13.4
2003,4.68,316.65,13.1
2003,4.82,314.41,13.2
2003,4.8,313.07,12.3
2003,5.12,313.07,12.1
2003,5,314.41,12.5
2003,5.04,313.52,12.8
2003,5.17,312.18,11.3
2003,5.33,309.05,10.5
2003,5.35,312.18,10
2003,5.36,308.61,10
2003,5.37,309.95,10
2003,5.63,310.39,9.9
2003,5.63,309.95,7.3
2003,5.62,307.71,7.2
2003,5.64,313.07,6.8
2003,5.63,309.05,6.9
2003,5.64,308.61,6.9
2003,5.64,305.48,7.3
2003,5.64,308.61,7.2
2003,5.64,308.61,7.2
2003,5,314.41,11.8
2003,5,315.75,11.4
2003,4.99,313.07,12.3
2003,5.09,313.52,12.1
2003,5.3,309.95,11.1
2003,5.39,309.05,7.9
2003,5.43,308.61,8.1
2003,5.43,308.61,10.1
2003,4.58,322,17.9
2003,4.58,318.88,18.9
2003,4.58,320.22,17.8
2003,4.58,319.32,16.5
2003,4.58,325.13,17.6
2003,4.58,320.22,18.7
2003,4.31,324.24,13.2
2003,4.31,319.32,13
2003,4.31,321.11,13.2
2003,4.32,320.22,13.1
2003,4.32,321.11,13.2
2003,4.33,319.77,13.1
2003,4.33,325.13,13.3
2003,2.29,342.55,36.3
2003,2.44,341.66,41.3
2003,3.14,336.3,24.5
2003,3.43,334.06,23
2003,3.73,328.26,19.8
2003,3.78,325.13,18.4
2003,2.14,352.37,39.2
2003,2.13,348.35,45.2
2003,2.32,348.8,44.6
2003,2.72,338.53,39.7
2003,2.75,339.87,40
2003,1.22,355.95,54.4
2003,1.24,358.63,54.7
2003,1.54,352.82,56.5
2003,1.58,353.27,53
2003,1.49,353.27,55.7
2003,1.48,356.39,57
2003,1.49,359.07,56
2003,1.81,358.18,50.4
2003,1.85,351.48,52.2
2003,1.91,354.16,51.5
2003,2.6,346.57,46.1
2003,2.95,335.4,33.1
2003,3.1,339.87,30.1
2003,3.27,333.62,27.4
2003,3.52,335.85,26.5
2003,3.71,326.92,19.9
2003,3.71,326.92,19.5
2003,4.36,321.11,15
2003,4.35,320.66,15.3
2003,4.36,319.32,15.8
2003,4.36,319.32,15.4
2003,4.36,319.77,15.7
2003,4.33,319.32,12.7
2003,4.33,318.88,14.3
2003,4.44,322.9,16.5
2003,4.43,322.45,18.7
2003,4.45,319.77,18
2003,4.44,323.34,18
2003,4.54,319.77,18.3
2003,4.79,317.09,17.3
2003,5.28,310.84,14.3
2003,5.35,308.61,12.9
2003,5.17,312.63,10.3
2003,5.15,312.63,10.2
2003,5.23,313.07,10.3
2003,5.26,311.73,10.1
2003,5.35,311.29,10
2003,5.46,307.71,9.5
2003,5.48,306.82,9.5
2003,5.53,305.93,9.6
2003,5.54,306.82,9.7
2003,5.23,311.73,16.1
2003,5.23,313.07,15
2003,5.22,312.18,14.7
2003,5.23,312.18,13.8
2003,5.84,302.8,10.2
2003,5.85,305.48,10.1
2003,5.85,303.25,10
2003,4.57,323.34,20
2003,4.56,319.32,20.4
2003,4.56,320.66,18.2
2003,4.68,316.2,19.9
2003,4.69,315.75,19.8
2003,5.42,309.95,17.9
2003,5.79,301.91,12
2003,5.79,299.23,10.7
2003,4.31,324.24,20.6
2003,4.31,323.34,22.8
2003,4.31,323.34,21.4
2003,4.36,321.11,23.4
2003,4.51,316.2,17.1
2003,4.75,313.07,16.5
2003,5.22,305.93,16.3
2003,5.23,306.82,15.8
2003,2.24,347.91,46.1
2003,2.65,348.8,37.3
2003,3.35,330.49,19
2003,3.51,328.26,17.8
2003,3.59,329.15,17
2003,3.59,329.15,17.4
2003,1.41,364.88,82.1
2003,1.43,365.77,81.8
2003,2.07,348.35,59
2003,2.6,342.99,41.7
2003,2.82,334.51,37.4
2003,1.54,377.83,76.1
2003,1.55,356.84,76.8
2003,1.85,349.25,70.6
2003,1.93,348.35,68.8
2003,0.43,429.64,2.1
2003,0.42,430.98,0.7
2003,0.86,425.62,1.3
2003,2.04,294.76,7.2
2003,2.35,332.28,7.5
2003,0.63,416.69,4.9
2003,0.88,418.92,5.3
2003,0.99,412.67,5
2003,1.63,384.53,5.7
2003,2.5,316.65,7.1
2003,2.54,319.32,7.1
2003,2.55,313.52,7.2
2003,2.55,314.86,7.2
2003,0.47,410.88,5.3
2003,0.47,414.9,5.1
2003,0.7,414.01,5.3
2003,2.25,349.25,8.2
2003,3.41,333.17,8
2003,4.05,282.7,9.2
2003,4.3,271.54,9.3
2003,4.45,273.32,9.5
2003,0.87,413.56,5.6
2003,0.86,403.29,5.7
2003,1.21,389,6.3
2003,2.51,346.12,7.8
2003,3.14,305.48,9
2003,4.37,289.85,9.1
2003,5.36,250.1,9.4
2003,5.56,237.6,9.7
2003,5.59,255.91,9.4
2003,0.03,384.53,9.3
2003,4.15,325.13,7.9
2003,3.01,347.01,6.6
2003,4.56,278.24,7.9
2003,4.07,334.51,9.3
2003,6.42,237.6,9.3
2003,3.06,332.28,8.6
2003,3.61,320.22,8.6
2003,2.5,343.89,10.7
2003,2.48,359.52,11.4
2003,0.38,422.04,5.3
2003,1.92,360.41,10.7
2003,0.18,468.94,0.1
2003,2.01,408.2,10.7
2003,0.2,498.41,0.1
2003,1.98,354.16,10
2003,0.23,500.2,0.1
2003,1.98,361.75,10
2003,0.16,493.95,0.1
2003,1.94,374.7,10
2003,0.17,506.9,0.1
2003,1.95,377.83,10
2003,0.17,503.77,0.1
2003,1.95,374.7,10
2003,7.03,315.75,2.5
2003,11.47,125.05,10
2003,7.21,310.39,5.4
2003,10.2,182.66,8.6
2003,7.05,296.99,6.6
2003,7.07,296.99,6.6
2003,5.97,328.26,5.4
2003,6.15,315.75,6.3
2003,0.69,353.27,25.7
2003,1.78,347.91,6.3
2003,1.8,365.77,6.2
2003,3.15,356.39,6.4
2003,5.25,318.88,7.1
2003,6.21,278.24,7.9
2003,7.25,240.28,9.3
2003,0.66,351.03,7.1
2003,7.36,313.52,6.9
2003,-1.08,369.34,52.9
2003,-0.62,368.45,30
2003,0.52,376.04,4.4
2003,0.8,353.27,4.9
2003,1.73,322,6.6
2003,1.64,332.28,7.1
2003,1.95,369.34,51.4
2003,1.48,369.79,23.6
2003,2.36,332.28,5.9
2003,2.39,347.01,5.9
2003,2.85,340.76,6.5
2003,5.67,309.5,7.1
2003,5.88,253.23,8.6
2003,6.04,245.19,8.6
2003,3.97,341.66,100
2003,3.23,318.88,12.1
2003,1.88,365.33,6.6
2003,1.88,368.9,6.6
2003,2.16,340.76,6.5
2003,2.41,329.15,6.6
2003,2.8,344.78,7.9
2003,2.76,359.52,7.9
2003,2.79,356.39,7.9
2003,2.8,356.39,7.9
2003,3.12,347.01,7.9
2003,6.39,223.75,10.7
2003,4.06,333.62,47.9
2003,3.63,333.17,30
2003,2.01,351.48,7.9
2003,2.06,359.52,7.9
2003,2.04,356.39,7.9
2003,2.03,353.27,7.9
2003,2.4,347.01,7.9
2003,4.31,306.37,8.6
2003,1.46,344.78,78.6
2003,3.42,305.03,14.3
2003,0.86,372.92,7.1
2003,1.91,362.65,7.9
2003,2.21,331.38,7.1
2003,2.74,316.65,6.6
2003,1.66,378.28,7.1
2003,1.94,368.9,7.9
2003,1.95,365.77,7.9
2003,2.37,359.52,7.9
2003,3.08,343.89,8.6
2003,6.4,268.86,10.7
2003,0.38,372.47,52.9
2003,1.24,358.63,22.9
2003,0.93,397.93,6
2003,0.34,433.66,3.9
2003,2.65,313.52,7.1
2003,7.97,319.32,2.6
2003,8.44,306.37,3
2003,8.55,295.65,3.1
2003,10.3,257.25,4.4
2003,-9,209.91,7.1
2003,11.9,165.69,7.9
2003,7.49,287.17,8.6
2003,9.39,209.01,7.1
2003,7.4,309.05,4.6
2003,7.6,303.25,4.6
2003,7.8,296.99,4.7
2003,7.81,296.99,4.7
2003,8.08,290.74,4.6
2003,10.3,197.4,7.9
2003,4.37,332.72,15
2003,4.48,327.81,14.3
2003,4.25,333.17,10.7
2003,4.4,330.94,10
2003,6.06,320.66,4.4
2003,6.05,318.88,4.4
2003,6.06,318.88,4.3
2003,6.08,318.88,4.4
2003,6.23,315.75,4.3
2003,9.72,209.91,7
2003,6.06,327.36,1.8
2003,6.02,325.13,1.9
2003,6.01,325.13,1.9
2003,9.28,89.32,7
2003,-1.23,402.84,5.4
2003,-1.19,392.12,5.2
2003,-0.9,379.17,5.2
2003,7.62,280.02,7.9
2003,7.84,231.34,7.9
2003,2.55,330.04,17.1
2003,2.76,323.34,14.3
2003,1.91,326.02,15
2003,1.89,327.81,14.3
2003,2.27,346.12,7
2003,2.42,339.87,6.4
2003,3.94,317.54,7
2003,3.92,316.2,7.1
2003,3.94,314.41,7.1
2003,2.63,322,6.9
2003,2.78,318.88,6.9
2003,3.29,309.95,7.9
2003,-9,333.17,8.6
2003,1.61,318.43,8.6
2003,1.65,315.75,8.6
2003,2.95,300.12,10
2003,3.79,279.13,10
2003,1.93,334.96,20
2003,-9,334.96,18.6
2003,1.64,320.66,21.4
2003,1.64,325.13,20.7
2003,1.56,342.1,22.9
2003,-9,342.1,22.9
2003,2.39,326.92,19.3
2003,-9,326.92,17.1
2003,0.52,362.65,15.7
2003,2.09,342.99,7.9
2003,2.83,322.9,8.6
2003,2.98,314.41,8.6
2003,3.39,305.48,9.3
2003,2.38,335.4,8.6
2003,2.62,324.24,8.6
2003,2.65,329.15,8.6
2003,0.38,370.24,5
2003,1.47,344.78,7.1
2003,3.27,289.85,8.6
2003,1.15,405.97,3.4
2003,1.38,401.05,1.5
2003,2.52,337.19,7.9
2003,3.03,309.95,10.7
2003,3.27,295.65,11.4
2003,4.62,281.36,6
2003,4.63,278.24,6
2003,-9,278.24,6.4
2003,4.27,265.73,6.4
2003,1.56,385.87,0.9
2003,1.45,394.8,1.4
2003,1.39,424.28,0
2003,3.1,317.54,7.9
2003,3.39,301.46,9.3
2003,8.08,298.33,2.6
2003,8.35,283.15,3.5
2003,8.72,269.75,5
2003,9.73,221.96,4.6
2003,9.8,226.88,4.4
2003,8.45,283.15,1.6
2003,8.69,276,2
2003,7.09,300.12,2.4
2003,7.11,288.06,2.4
2003,8.46,288.96,4.4
2003,8.7,283.15,4.3
2003,9.69,259.93,5.5
2003,6.45,319.77,4.6
2003,6.45,317.54,4.1
2003,7.64,308.16,3.9
2003,8.48,276.9,3.2
2003,8.78,265.73,3.3
2003,7.4,283.15,1.9
2003,8.44,272.43,2.8
2003,7.01,276,2.1
2003,7.02,273.32,2.4
2003,3.1,337.64,51.4
2003,2.8,340.76,51.4
2003,2,311.29,46.4
2003,2,309.5,41.4
2003,1.5,331.38,47.9
2003,2,340.76,50
2003,0.74,356.39,62.9
2003,0.73,347.01,50
2003,7.61,299.67,12.9
2003,6.44,312.63,9.3
2003,0.5,372.02,12.1
2003,1.36,350.59,15
2003,2.46,402.39,85.7
2003,3.2,334.51,19.3
2003,3.58,384.53,78.6
2003,1.79,365.77,28.6
2003,1.79,315.75,27.9
2003,0.03,381.4,85.7
2003,1.05,328.26,32.9
2003,1.29,351.03,39.3
2003,3.28,325.13,17.1
2003,1.22,368.9,37.9
2003,3.44,326.02,16.4
2003,1.3,350.14,38.6
2003,6.92,296.55,6.1
2003,5.46,353.27,38.6
2003,8.46,290.3,5.2
2003,4.35,365.77,38.6
2003,6,306.37,4.1
2003,4.12,315.75,5.1
2003,3.21,372.02,47.9
2003,-9,372.02,27.1
2003,-0.46,403.29,65.7
2003,2.1,372.02,52.9
2003,2.11,347.01,21.4
2003,-0.28,347.01,65.7
2003,1.02,328.26,30.7
2003,4.9,328.26,20
2003,4.88,331.38,20
2003,5.2,318.88,6
2003,3.17,340.76,28.6
2003,3.44,340.76,24.3
2003,4.36,328.26,7.9
2003,0.04,384.53,7.9
2003,0.05,381.4,7.9
2003,6.11,238.49,10.7
2003,-0.33,362.65,32.9
2003,0.37,350.14,19.3
2003,2.17,300.12,18.6
2003,2.64,284.49,10.7
2003,3.6,359.52,36.4
2003,3.42,306.37,25.7
2003,2.72,334.51,6.9
2003,2.67,331.38,6.9
2003,4.29,281.36,7.9
2003,1.37,359.97,9.3
2003,1.54,374.26,9.3
2003,3.78,292.97,9.3
2003,0.88,365.77,52.1
2003,1,356.39,44.3
2003,0.12,431.42,11.4
2003,0.2,412.67,13.6
2003,0.44,381.4,0.9
2003,0.45,406.41,0.1
2003,2.64,312.63,10
2003,0.93,437.68,3.2
2003,0.38,431.42,4.3
2003,6.25,310.39,12.1
2003,6.24,309.5,11.4
2003,-9,309.5,5.7
2003,6.57,302.35,5.7
2003,6.79,299.23,5.8
2003,4.09,331.38,10
2003,4.84,311.29,7.9
2004,2.83,350.14,5.4
2004,2.81,356.39,5.4
2004,5.1,301.91,6.3
2004,5.1,294.31,6.4
2004,3.16,338.53,11.6
2004,3.17,337.19,11.5
2004,3.21,341.66,11.5
2004,3.73,332.28,9.9
2004,4.69,306.37,8.3
2004,4.78,299.67,8
2004,4.88,294.31,7.4
2004,5.03,303.69,8
2004,5.04,290.74,7.4
2004,2.8,341.66,7.3
2004,2.8,341.21,7.4
2004,2.95,338.53,7.5
2004,3.66,324.24,9
2004,3.75,313.97,9
2004,3.96,309.5,8.6
2004,2.36,343.44,7
2004,2.82,342.1,7.2
2004,4.06,314.86,7.9
2004,4.02,311.73,7.9
2004,4.4,306.82,7.3
2004,5.02,292.08,6.9
2004,4.81,293.87,6.7
2004,2.6,331.38,11.5
2004,3.45,327.36,13.9
2004,3.58,324.68,14.2
2004,3.88,326.92,13
2004,4.27,319.32,9.8
2004,4.51,320.66,8.6
2004,5.14,311.29,6.9
2004,5.27,305.93,6
2004,5.34,306.82,5.8
2004,5.37,305.93,5.8
2004,3.65,325.13,14.4
2004,3.64,325.13,13.8
2004,3.65,326.02,13.6
2004,3.65,325.58,13.9
2004,3.65,326.02,13.6
2004,4.58,317.98,8.8
2004,4.5,316.2,9
2004,4.51,316.65,9.2
2004,4.52,316.2,9.3
2004,4.56,317.54,9.1
2004,4.58,316.65,9.1
2004,5.74,308.61,5.2
2004,5.74,309.95,5.6
2004,5.75,310.84,5.7
2004,5.86,305.03,5.4
2004,5.86,306.37,5.3
2004,5.87,305.93,5.4
2004,5.87,305.03,5.5
2004,5.87,303.25,5.9
2004,5.85,305.48,5.7
2004,5.79,305.48,5.8
2004,6.35,304.59,5.5
2004,6.33,310.39,5.3
2004,6.38,303.69,5.3
2004,6.52,302.8,5.1
2004,6.51,300.57,4.9
2004,6.51,300.57,4.7
2004,6.49,299.67,4.9
2004,6.48,299.67,4.9
2004,6.48,304.59,5.1
2004,6.48,302.8,5
2004,3.87,327.36,6.3
2004,3.87,324.24,6.2
2004,4.28,324.68,6.2
2004,5.05,314.86,6.1
2004,6.71,296.55,5.7
2004,7.99,281.36,6
2004,8.34,274.66,6.5
2004,8.42,271.54,6.9
2004,8.51,269.75,7
2004,8.5,268.41,7.3
2004,8.37,262.61,8
2004,8.34,250.55,9.6
2004,8.3,236.7,11.1
2004,8.12,234.02,11.5
2004,7.93,236.7,11.6
2004,7.7,239.38,11.8
2004,7.48,242.95,11.6
2004,7.32,245.19,11.9
2004,7.07,250.1,11.7
2004,6.78,247.87,11.6
2004,6.75,247.42,12.1
2004,4.52,319.32,5.8
2004,4.51,318.88,5.9
2004,4.6,320.22,5.8
2004,4.79,308.61,5.7
2004,6.64,295.65,5.6
2004,7.18,288.06,5.6
2004,7.33,282.7,5.6
2004,7.79,277.79,6.1
2004,8.14,273.32,6.6
2004,8.46,260.37,7.8
2004,8.46,257.69,8
2004,8.27,258.14,8.1
2004,8,260.37,8.3
2004,8,250.55,9.3
2004,8.14,231.34,11.3
2004,8.01,232.24,11.6
2004,7.87,234.92,11.7
2004,7.66,239.83,11.9
2004,7.42,244.74,12.1
2004,7.15,253.67,12
2004,6.78,255.46,11.9
2004,6.7,258.14,11.9
2004,6.61,250.99,12.4
2004,4.92,320.22,6.5
2004,5.03,316.65,6.4
2004,5.06,315.75,6.4
2004,5.57,308.16,6.8
2004,6.71,289.85,7.5
2004,7.26,287.17,7.5
2004,7.46,289.85,8
2004,7.62,284.49,8.4
2004,7.69,280.47,8.6
2004,7.72,280.02,8.6
2004,7.77,279.58,8.5
2004,7.83,277.79,8.7
2004,7.75,276.9,8.9
2004,7.67,282.7,8.4
2004,7.65,285.38,8.1
2004,7.75,286.72,7.5
2004,7.58,287.62,7.2
2004,7.58,288.06,7.2
2004,6.34,305.03,4.4
2004,6.35,303.25,4.4
2004,6.36,301.01,4.4
2004,6.36,301.46,4.5
2004,6.37,301.91,4.6
2004,6.37,303.69,4.6
2004,6.39,301.46,4.9
2004,6.38,301.91,5.4
2004,6.38,301.01,5.4
2004,6.38,301.01,5.4
2004,6.38,300.12,5.4
2004,6.38,302.35,5.5
2004,6.15,306.37,3.4
2004,6.17,305.93,3.4
2004,6.17,305.93,3.4
2004,6.18,304.14,3.4
2004,6.18,303.25,3.4
2004,6.18,303.69,3.4
2004,6.19,303.69,3.4
2004,5.36,309.05,4.3
2004,5.33,309.5,4.3
2004,5.33,309.05,4.3
2004,5.35,309.05,4.4
2004,5.35,309.05,4.3
2004,5.36,309.95,4.4
2004,3.39,332.28,17.9
2004,3.46,324.24,13.6
2004,4.32,325.13,13.4
2004,4.36,318.43,10.2
2004,4.44,317.09,10
2004,4.46,317.98,9.6
2004,4.02,323.79,13.9
2004,4.11,324.24,12.7
2004,4.1,322.9,11.9
2004,4.44,322.45,10.7
2004,5.28,313.97,4.6
2004,5.28,312.63,4.6
2004,5.28,316.65,4.6
2004,5.29,312.63,4.5
2004,5.29,310.84,4.5
2004,5.31,312.63,4.6
2004,5.32,310.84,4.5
2004,5.97,306.37,4.6
2004,5.97,304.14,4.5
2004,5.97,303.69,4.6
2004,5.97,305.93,4.5
2004,5.97,304.59,4.5
2004,5.97,308.61,4.6
2004,5.97,310.84,4.5
2004,6.09,305.03,4.3
2004,6.09,304.59,4.3
2004,6.09,304.14,4.3
2004,6.09,305.03,4.3
2004,6.09,304.59,4.4
2004,6.09,303.69,4.4
2004,6.09,303.25,4.5
2004,6.09,304.14,4.5
2004,6.41,302.8,2.7
2004,6.41,305.03,2.6
2004,6.41,302.8,2.6
2004,6.4,301.91,2.6
2004,6.4,302.35,2.7
2004,6.39,302.35,2.7
2004,6.39,306.37,2.7
2004,6.38,301.91,2.7
2004,6.27,307.27,4.8
2004,6.27,305.48,4.8
2004,6.27,304.14,4.8
2004,6.27,303.25,4.7
2004,6.27,304.14,4.7
2004,6.27,300.57,4.8
2004,6.27,304.14,4.8
2004,6.27,304.59,4.8
2004,6.22,306.37,6.8
2004,6.22,306.37,6.8
2004,6.22,307.27,6.7
2004,6.22,305.48,6.8
2004,6.22,305.48,6.8
2004,6.22,304.59,6.8
2004,6.22,309.05,6.8
2004,6.22,305.48,7
2004,6.06,306.82,7.3
2004,6.05,307.71,7.3
2004,6.05,308.16,7.2
2004,6.04,305.48,7.3
2004,6.04,307.27,7.3
2004,6.04,306.82,7.3
2004,6.03,306.37,7.2
2004,6.03,307.27,7.2
2004,5.84,309.05,6.8
2004,5.83,308.61,6.7
2004,5.83,306.37,6.7
2004,5.84,310.39,6.7
2004,5.83,307.71,6.7
2004,5.83,308.61,6.7
2004,4.1,327.36,18.9
2004,4.1,327.36,17.2
